timestamp;src_ip;dst_ip;src_port;dst_port;protocol;attack_type;user;status;error_message;geo_location;session_hash
2024-03-10T02:36:06;35.204.126.51;58.6.47.126;;;ICMP;DDoS;root;Falhou;403 Forbidden;Tokyo, Japão;b92c32
2024-05-23T01:19:41;107.208.14.88;84.165.210.248;;;ICMP;Port Scanning;admin;Falhou;Access Denied;Paris, França;1db91531
2024-07-19T02:30:21;59.124.115.63;8.75.243.112;67;161;UDP;DDoS;root;Sucesso;;New York, USA;22532274
2024-09-26T20:49:15;133.72.125.176;205.242.133.59;69;68;UDP;Exploração de Vulnerabilidade;root;Sucesso;;Tokyo, Japão;20611e95
2024-03-02T06:58:40;153.245.179.58;201.161.74.129;443;22;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Paris, França;1758180d
2024-09-16T23:39:51;244.142.106.68;247.21.99.121;;;ICMP;Port Scanning;root;Falhou;Access Denied;New York, USA;14e51141
2024-10-28T23:21:06;112.208.217.234;54.80.221.136;;;ICMP;Port Scanning;root;Falhou;Access Denied;Paris, França;1a69269c
2024-01-07T20:50:17;111.178.104.56;247.104.132.122;67;53;UDP;Exploração de Vulnerabilidade;guest;Falhou;Access Denied;Paris, França;2039a2b
2024-07-15T02:03:49;129.57.118.203;3.140.143.212;3306;443;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;São Paulo, Brasil;72f21e4
2024-09-21T07:38:56;239.208.213.84;235.123.124.180;;;ICMP;Port Scanning;guest;Sucesso;;Paris, França;23deb47
2024-01-18T23:22:27;231.70.165.17;61.226.137.214;67;69;UDP;Exploração de Vulnerabilidade;root;Sucesso;;New York, USA;4611d30
2024-07-18T23:35:20;235.105.187.175;99.120.4.223;;;ICMP;Port Scanning;root;Falhou;Invalid Password;Berlin, Alemanha;26892521
2024-06-25T19:03:51;190.17.58.81;159.47.6.77;22;3306;TCP;Exploração de Vulnerabilidade;guest;Sucesso;;Berlin, Alemanha;9d02506
2024-05-13T08:42:28;198.59.162.116;235.203.82.225;;;ICMP;DDoS;root;Sucesso;;Berlin, Alemanha;1f346ef
2024-03-30T04:08:46;116.69.27.100;111.237.235.45;;;ICMP;DDoS;guest;Falhou;Access Denied;Tokyo, Japão;26dad20
2024-02-02T22:27:29;215.155.177.168;153.193.40.67;53;67;UDP;DDoS;admin;Sucesso;;São Paulo, Brasil;145c1b6c
2024-09-02T08:05:50;223.205.140.73;142.13.26.46;53;69;UDP;Exploração de Vulnerabilidade;root;Sucesso;;New York, USA;1fb0508
2024-01-23T22:42:16;124.174.11.155;139.49.147.96;8080;443;TCP;Brute Force;root;Sucesso;;São Paulo, Brasil;1bcf26dd
2024-03-22T12:11:02;104.1.207.15;88.244.108.80;53;161;UDP;Exploração de Vulnerabilidade;admin;Falhou;Access Denied;Berlin, Alemanha;25b21437
2024-08-11T15:12:09;70.156.26.238;218.164.4.45;3306;8080;TCP;Brute Force;root;Sucesso;;São Paulo, Brasil;14f41c40
2024-02-14T07:35:21;102.8.90.49;51.13.64.215;;;ICMP;Port Scanning;guest;Sucesso;;New York, USA;17e62000
2024-02-12T22:28:26;220.176.19.189;148.46.38.159;;;ICMP;Port Scanning;guest;Falhou;Access Denied;Tokyo, Japão;239f10d4
2024-06-06T19:22:54;64.3.243.101;3.49.250.57;;;ICMP;DDoS;root;Falhou;403 Forbidden;Paris, França;94a1b03
2024-02-28T21:21:10;199.113.99.176;104.202.250.96;8080;443;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;New York, USA;259c1738
2024-03-23T07:48:04;235.62.10.171;81.169.132.133;3306;22;TCP;Brute Force;root;Sucesso;;São Paulo, Brasil;7aaede
2024-04-26T07:48:26;92.115.44.50;168.211.223.77;443;8080;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;Tokyo, Japão;203826e5
2024-02-26T10:28:14;179.108.220.199;104.18.44.214;;;ICMP;DDoS;root;Sucesso;;Berlin, Alemanha;1a0b1769
2024-06-16T08:39:00;231.138.116.129;140.72.160.169;3306;22;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;Berlin, Alemanha;212a1ad4
2024-08-27T01:22:19;27.32.240.254;60.31.58.5;3306;80;TCP;Brute Force;guest;Sucesso;;New York, USA;117e2097
2024-04-16T08:51:57;118.181.226.249;153.30.250.221;;;ICMP;DDoS;root;Sucesso;;New York, USA;b71148f
2024-01-31T07:59:01;182.185.60.105;252.130.249.137;80;443;TCP;Brute Force;guest;Sucesso;;Berlin, Alemanha;1c8a2599
2024-04-18T15:13:46;81.158.61.78;13.108.230.99;;;ICMP;DDoS;guest;Falhou;Access Denied;Berlin, Alemanha;107b1207
2024-03-05T22:48:45;145.7.55.199;36.146.179.149;;;ICMP;DDoS;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;df41e90
2024-01-22T05:08:49;139.214.242.169;47.140.169.128;161;67;UDP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;2697d82
2024-01-20T01:23:26;28.205.151.51;210.89.26.128;67;67;UDP;Exploração de Vulnerabilidade;root;Sucesso;;Tokyo, Japão;25f069e
2024-07-24T20:16:28;126.215.17.230;131.250.228.168;67;53;UDP;Exploração de Vulnerabilidade;admin;Falhou;Rate Limit Exceeded;New York, USA;1eea1014
2024-07-05T00:46:26;108.90.87.29;146.185.169.254;67;67;UDP;DDoS;root;Falhou;Invalid Password;Berlin, Alemanha;243887d
2024-02-20T02:37:21;187.249.230.124;117.224.14.177;22;443;TCP;Brute Force;admin;Sucesso;;Berlin, Alemanha;156a20d5
2024-03-06T05:19:22;170.216.74.108;133.239.141.130;80;22;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;f841998
2024-01-21T08:26:34;81.198.174.230;246.242.207.61;8080;22;TCP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;Berlin, Alemanha;16a550a
2024-04-07T14:44:32;74.102.62.167;88.118.42.58;;;ICMP;DDoS;root;Sucesso;;Berlin, Alemanha;20691f1d
2024-01-01T23:44:26;10.54.180.203;125.160.239.202;443;3306;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;25f26c2
2024-02-28T04:23:22;133.74.106.42;185.52.126.100;69;69;UDP;DDoS;root;Sucesso;;Berlin, Alemanha;7fa694
2024-02-28T17:46:33;22.49.36.109;77.23.255.70;53;67;UDP;DDoS;root;Falhou;Access Denied;Berlin, Alemanha;1666227c
2024-01-09T21:04:38;71.78.63.24;143.251.157.72;69;69;UDP;DDoS;guest;Falhou;Invalid Password;São Paulo, Brasil;fca1931
2024-08-20T10:56:25;129.25.93.215;10.142.136.40;67;67;UDP;DDoS;root;Sucesso;;Berlin, Alemanha;1e198a7
2024-08-16T03:46:54;12.90.77.183;117.123.166.41;;;ICMP;Port Scanning;guest;Falhou;Rate Limit Exceeded;New York, USA;10f2136b
2024-06-05T23:56:16;6.69.85.160;129.53.188.112;;;ICMP;DDoS;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;26591865
2024-08-23T04:04:34;26.133.135.130;247.182.23.19;68;67;UDP;DDoS;root;Falhou;Rate Limit Exceeded;Paris, França;7dccf9
2024-06-09T20:30:18;206.196.13.59;3.117.154.135;8080;80;TCP;Exploração de Vulnerabilidade;guest;Falhou;403 Forbidden;São Paulo, Brasil;a65131b
2024-01-03T01:38:53;87.213.36.206;60.145.31.215;53;53;UDP;DDoS;root;Falhou;403 Forbidden;Paris, França;24741835
2024-04-27T04:55:08;209.157.23.56;52.202.137.173;67;161;UDP;DDoS;guest;Falhou;Invalid Password;Berlin, Alemanha;11a2115e
2024-09-17T21:55:09;159.173.116.234;85.215.96.69;3306;8080;TCP;Exploração de Vulnerabilidade;root;Falhou;403 Forbidden;Tokyo, Japão;f2d156b
2024-03-17T17:53:22;230.145.189.160;125.191.140.67;67;67;UDP;Exploração de Vulnerabilidade;root;Falhou;Access Denied;New York, USA;14421612
2024-05-27T01:26:53;88.187.108.78;117.40.123.43;8080;8080;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;São Paulo, Brasil;223217fa
2024-06-05T07:39:33;229.17.74.98;165.37.105.88;67;161;UDP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;a9a1d06
2024-10-13T04:19:15;61.159.255.124;25.229.217.120;;;ICMP;DDoS;admin;Sucesso;;São Paulo, Brasil;1b6122fc
2024-04-01T10:02:26;139.223.81.80;151.233.27.26;8080;80;TCP;Brute Force;guest;Sucesso;;Berlin, Alemanha;1c231b39
2024-06-01T03:54:16;209.169.50.24;23.162.121.156;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;12b822c3
2024-05-13T10:21:48;29.64.199.129;90.133.242.91;;;ICMP;DDoS;root;Falhou;403 Forbidden;Berlin, Alemanha;1ca721ad
2024-06-02T11:54:06;175.175.220.162;42.1.116.176;67;68;UDP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;c82205e
2024-10-13T20:24:26;49.118.68.164;47.19.39.91;67;68;UDP;Exploração de Vulnerabilidade;root;Sucesso;;New York, USA;219d117d
2024-04-06T21:59:06;32.70.31.13;188.153.232.99;;;ICMP;Port Scanning;root;Sucesso;;Berlin, Alemanha;161f20ed
2024-04-16T01:26:12;38.52.251.21;104.232.119.234;;;ICMP;Port Scanning;guest;Sucesso;;Tokyo, Japão;6de575
2024-03-03T20:55:47;216.45.222.84;237.109.162.84;;;ICMP;Port Scanning;root;Sucesso;;Tokyo, Japão;21241686
2024-08-29T00:22:35;179.174.61.62;116.10.249.53;22;8080;TCP;Exploração de Vulnerabilidade;guest;Falhou;403 Forbidden;Tokyo, Japão;13776c3
2024-05-21T23:21:03;29.198.78.65;245.48.162.202;3306;443;TCP;Brute Force;root;Sucesso;;Paris, França;143315aa
2024-05-23T22:39:21;52.16.222.166;188.129.174.102;80;8080;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;5d824b6
2024-06-30T01:18:09;31.227.139.211;230.103.230.87;53;161;UDP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;Paris, França;1d68824
2024-07-06T00:09:39;238.144.146.189;100.255.43.8;67;161;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;Tokyo, Japão;1644a50
2024-10-26T16:01:48;75.248.125.39;133.127.88.81;53;69;UDP;Exploração de Vulnerabilidade;root;Falhou;403 Forbidden;São Paulo, Brasil;1d691b0a
2024-03-30T01:59:08;8.239.211.245;8.247.85.224;22;3306;TCP;Brute Force;root;Sucesso;;Paris, França;eff18d2
2024-09-10T05:49:18;161.185.66.16;74.236.24.204;;;ICMP;DDoS;root;Falhou;Invalid Password;São Paulo, Brasil;a7aa80
2024-03-12T21:38:49;213.107.220.183;21.202.200.238;67;161;UDP;Exploração de Vulnerabilidade;root;Falhou;Invalid Password;Tokyo, Japão;1b081dec
2024-01-20T07:38:09;89.244.26.231;29.31.16.30;;;ICMP;DDoS;guest;Sucesso;;Paris, França;18ef1864
2024-05-06T21:46:43;127.61.234.60;195.132.150.75;;;ICMP;DDoS;root;Falhou;Rate Limit Exceeded;Paris, França;7611558
2024-06-21T16:21:29;224.186.163.45;8.156.192.180;;;ICMP;DDoS;admin;Falhou;403 Forbidden;Paris, França;15f120f7
2024-08-22T23:27:02;125.84.126.227;78.101.121.150;;;ICMP;DDoS;guest;Sucesso;;Paris, França;6eb2190
2024-06-04T10:43:24;131.213.245.222;206.253.29.186;;;ICMP;DDoS;guest;Falhou;Rate Limit Exceeded;New York, USA;4bc1d9c
2024-07-20T17:43:10;212.56.240.231;36.193.158.149;161;53;UDP;DDoS;admin;Sucesso;;Paris, França;1a17212c
2024-06-01T22:22:26;241.38.226.90;243.206.187.237;22;80;TCP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;New York, USA;156e776
2024-05-23T22:36:36;200.6.79.50;4.85.203.53;67;53;UDP;DDoS;guest;Falhou;403 Forbidden;Berlin, Alemanha;177d20e3
2024-02-08T07:47:50;130.188.246.169;30.5.249.217;;;ICMP;Port Scanning;root;Sucesso;;São Paulo, Brasil;1fd12256
2024-06-25T15:44:30;80.150.10.110;249.60.53.245;;;ICMP;Port Scanning;admin;Falhou;Access Denied;Paris, França;25012054
2024-07-11T16:55:54;137.66.215.99;90.147.230.5;;;ICMP;DDoS;root;Falhou;403 Forbidden;Berlin, Alemanha;1a4823a0
2024-07-20T11:18:58;247.71.176.237;185.157.21.9;3306;443;TCP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;Berlin, Alemanha;136520e0
2024-07-16T06:27:54;93.31.104.160;185.59.136.4;443;80;TCP;Exploração de Vulnerabilidade;root;Falhou;Access Denied;Berlin, Alemanha;23732152
2024-05-17T22:45:54;245.74.21.185;2.97.36.192;80;3306;TCP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;a3040c
2024-09-14T16:01:08;179.156.194.71;104.141.96.230;22;80;TCP;Brute Force;admin;Sucesso;;New York, USA;24e8137a
2024-02-23T23:35:59;177.1.224.127;203.228.94.229;3306;443;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;Tokyo, Japão;1448a29
2024-07-02T10:35:28;102.74.52.77;184.84.218.77;;;ICMP;DDoS;root;Falhou;403 Forbidden;New York, USA;226686f
2024-04-05T21:03:19;9.41.70.30;223.174.134.22;443;3306;TCP;Exploração de Vulnerabilidade;guest;Falhou;403 Forbidden;São Paulo, Brasil;1b99cfd
2024-08-07T19:04:31;133.192.97.92;192.189.9.194;68;69;UDP;DDoS;guest;Falhou;Rate Limit Exceeded;Tokyo, Japão;18b41740
2024-01-07T23:29:34;233.51.177.185;152.17.172.185;443;80;TCP;Brute Force;guest;Sucesso;;Paris, França;173ed0f
2024-01-30T10:42:48;186.32.61.107;147.179.42.136;80;22;TCP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;2029435
2024-01-17T21:18:57;99.237.144.15;112.251.171.73;;;ICMP;Port Scanning;guest;Falhou;Invalid Password;Paris, França;a96553
2024-08-08T12:32:09;20.88.153.117;93.203.179.67;;;ICMP;Port Scanning;root;Sucesso;;São Paulo, Brasil;5e32418
2024-10-03T21:37:09;31.54.198.154;114.156.16.168;3306;22;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Paris, França;1d2220f9
2024-05-21T04:22:29;89.68.126.6;173.226.182.200;;;ICMP;Port Scanning;root;Falhou;403 Forbidden;Tokyo, Japão;1ca210e2
2024-10-02T23:55:15;169.213.12.47;164.224.111.108;22;80;TCP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;Paris, França;1ba82432
2024-03-15T10:19:27;176.180.198.103;235.116.84.30;67;67;UDP;DDoS;root;Sucesso;;Berlin, Alemanha;1a80ff4
2024-02-14T22:12:25;252.163.15.52;248.128.207.82;53;69;UDP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;Tokyo, Japão;80fcad
2024-01-19T04:24:16;28.115.229.196;193.244.35.149;8080;80;TCP;Brute Force;admin;Sucesso;;Tokyo, Japão;d531d33
2024-09-14T17:12:15;207.117.167.173;109.5.134.148;;;ICMP;Port Scanning;root;Falhou;Access Denied;Berlin, Alemanha;16c83f1
2024-01-03T23:07:43;76.191.124.105;58.120.43.132;68;53;UDP;DDoS;guest;Sucesso;;Tokyo, Japão;2586130d
2024-05-15T07:09:02;201.26.251.115;12.7.89.34;68;67;UDP;DDoS;admin;Sucesso;;São Paulo, Brasil;6691831
2024-01-08T07:52:57;168.143.179.90;245.82.41.120;68;53;UDP;Exploração de Vulnerabilidade;root;Sucesso;;New York, USA;247dc63
2024-06-28T08:01:30;160.155.40.188;55.223.249.149;8080;80;TCP;Brute Force;root;Sucesso;;New York, USA;150aa3c
2024-02-01T07:54:06;82.39.226.117;52.224.14.141;;;ICMP;Port Scanning;guest;Falhou;Access Denied;New York, USA;1acca2e
2024-09-12T10:11:30;220.130.222.27;247.240.81.172;;;ICMP;Port Scanning;admin;Sucesso;;New York, USA;fed2305
2024-09-08T00:22:16;222.187.103.252;29.227.97.160;53;53;UDP;DDoS;root;Falhou;403 Forbidden;Paris, França;1df07b6
2024-03-15T23:59:52;151.250.194.36;117.51.248.85;;;ICMP;Port Scanning;admin;Sucesso;;São Paulo, Brasil;1fb7126e
2024-09-23T19:26:20;211.110.218.139;173.178.216.210;22;3306;TCP;Brute Force;root;Sucesso;;New York, USA;13a71b7b
2024-02-29T21:12:44;66.87.242.117;19.185.20.199;;;ICMP;Port Scanning;root;Falhou;Invalid Password;Berlin, Alemanha;162722b2
2024-03-18T12:07:06;140.126.247.80;28.30.30.125;161;69;UDP;DDoS;admin;Sucesso;;New York, USA;c60f27
2024-07-03T05:31:22;61.183.136.143;65.58.98.55;8080;443;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;Tokyo, Japão;1dee8fb
2024-05-28T10:25:08;16.249.126.76;40.43.177.36;;;ICMP;DDoS;root;Falhou;Access Denied;São Paulo, Brasil;1b6f199d
2024-02-25T06:32:29;138.199.4.41;71.125.171.96;22;8080;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Paris, França;14e010b0
2024-07-04T22:24:14;247.158.64.18;182.153.216.18;;;ICMP;Port Scanning;guest;Falhou;Invalid Password;Paris, França;1a3110db
2024-07-04T03:49:47;100.27.195.157;50.207.154.188;68;67;UDP;Exploração de Vulnerabilidade;root;Falhou;403 Forbidden;Berlin, Alemanha;11888c5
2024-05-13T05:06:31;97.48.167.108;217.220.64.187;8080;22;TCP;Exploração de Vulnerabilidade;root;Falhou;Invalid Password;Berlin, Alemanha;15294f6
2024-06-17T10:21:03;224.94.79.7;68.201.53.115;69;161;UDP;Exploração de Vulnerabilidade;admin;Falhou;Access Denied;Berlin, Alemanha;141fde8
2024-06-18T10:32:50;246.40.219.216;204.92.73.76;69;67;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;New York, USA;23b91f68
2024-05-13T03:26:02;255.62.20.119;42.190.44.247;;;ICMP;DDoS;guest;Sucesso;;Tokyo, Japão;18f015aa
2024-07-27T22:56:52;54.212.112.98;124.155.40.159;68;161;UDP;Exploração de Vulnerabilidade;admin;Falhou;Access Denied;New York, USA;1a9e22a6
2024-01-20T03:35:51;28.113.16.91;109.54.83.219;8080;22;TCP;Exploração de Vulnerabilidade;guest;Sucesso;;Berlin, Alemanha;7df1623
2024-05-16T22:05:19;220.153.31.251;189.167.25.69;;;ICMP;Port Scanning;root;Sucesso;;São Paulo, Brasil;104a2677
2024-05-01T22:13:13;42.160.218.235;48.22.46.78;161;68;UDP;Exploração de Vulnerabilidade;guest;Falhou;403 Forbidden;Paris, França;67b25ef
2024-04-27T17:05:29;170.140.180.2;28.182.215.199;;;ICMP;DDoS;admin;Sucesso;;Tokyo, Japão;168926d2
2024-06-24T18:23:26;243.115.9.64;157.28.43.91;;;ICMP;Port Scanning;admin;Sucesso;;São Paulo, Brasil;6ad19cc
2024-04-24T18:23:38;68.128.156.21;165.111.190.11;;;ICMP;DDoS;guest;Sucesso;;São Paulo, Brasil;25faff7
2024-06-16T23:21:13;194.32.227.102;171.107.232.118;69;161;UDP;DDoS;root;Falhou;Invalid Password;New York, USA;1e9517a2
2024-07-31T22:09:59;67.6.165.44;164.65.227.159;161;68;UDP;Exploração de Vulnerabilidade;root;Sucesso;;New York, USA;26b12209
2024-04-08T17:46:50;44.150.203.206;208.9.150.134;68;161;UDP;DDoS;root;Falhou;Access Denied;Tokyo, Japão;843e12
2024-08-12T04:37:09;94.74.158.72;184.32.197.83;;;ICMP;Port Scanning;guest;Falhou;Rate Limit Exceeded;Berlin, Alemanha;14681850
2024-10-01T01:54:40;223.153.247.41;45.198.3.82;;;ICMP;DDoS;admin;Falhou;403 Forbidden;Berlin, Alemanha;2147137c
2024-08-23T22:21:03;172.139.75.96;28.246.154.84;8080;443;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;Paris, França;1a96715
2024-07-21T19:23:48;75.194.19.12;133.148.166.88;53;68;UDP;DDoS;guest;Falhou;Access Denied;Tokyo, Japão;19d11f07
2024-02-09T23:53:27;178.212.67.73;195.115.232.233;68;69;UDP;DDoS;root;Falhou;Rate Limit Exceeded;New York, USA;9b6b02
2024-04-20T02:31:07;254.86.250.184;82.170.151.182;69;69;UDP;DDoS;guest;Falhou;Rate Limit Exceeded;New York, USA;693baa
2024-05-26T23:21:22;219.133.221.71;134.130.204.103;67;53;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;Berlin, Alemanha;97f1c2f
2024-02-23T17:21:54;150.156.221.39;18.222.143.232;;;ICMP;Port Scanning;guest;Falhou;403 Forbidden;São Paulo, Brasil;10e41b5d
2024-01-02T06:26:09;10.255.247.130;208.59.39.221;8080;8080;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;1eab13b3
2024-09-19T19:59:50;34.32.202.91;11.34.191.83;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;New York, USA;168e1e18
2024-01-15T01:26:26;145.32.72.83;15.123.120.220;;;ICMP;DDoS;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;237b1a0e
2024-10-15T04:16:49;40.76.122.45;83.196.91.31;3306;22;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Paris, França;1ea5228d
2024-08-01T23:05:27;18.164.203.217;43.4.206.32;53;69;UDP;DDoS;admin;Sucesso;;New York, USA;16f01a6d
2024-07-21T22:07:46;157.232.190.113;202.184.242.120;8080;22;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;Paris, França;45f1e21
2024-01-24T22:00:14;172.141.11.118;10.176.22.231;;;ICMP;DDoS;admin;Falhou;Rate Limit Exceeded;Paris, França;66278d
2024-02-17T22:51:23;63.138.38.11;86.7.50.54;;;ICMP;DDoS;root;Falhou;Rate Limit Exceeded;New York, USA;12061439
2024-01-28T23:09:02;204.252.217.109;12.125.193.238;;;ICMP;Port Scanning;root;Sucesso;;São Paulo, Brasil;838f4f
2024-08-05T05:02:36;131.75.171.147;51.179.224.142;80;22;TCP;Brute Force;root;Sucesso;;São Paulo, Brasil;1ca61df6
2024-04-14T01:56:57;115.110.79.100;57.58.145.218;69;67;UDP;Exploração de Vulnerabilidade;root;Falhou;403 Forbidden;Paris, França;cc67e3
2024-05-15T22:44:50;15.132.116.164;34.203.166.179;8080;3306;TCP;Brute Force;guest;Sucesso;;Paris, França;19bbb17
2024-09-28T08:21:33;68.168.58.245;80.245.180.18;;;ICMP;Port Scanning;guest;Sucesso;;Tokyo, Japão;225d1ffd
2024-09-17T19:32:32;20.242.72.72;135.168.167.240;8080;8080;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;Berlin, Alemanha;1c1a8c1
2024-08-19T00:42:13;148.206.149.219;121.107.203.216;161;161;UDP;DDoS;root;Sucesso;;Tokyo, Japão;9751d05
2024-03-16T12:21:16;163.106.182.158;79.91.43.225;161;68;UDP;DDoS;root;Falhou;Rate Limit Exceeded;Paris, França;b56f5e
2024-08-22T23:28:23;126.88.73.106;54.84.129.93;;;ICMP;DDoS;admin;Falhou;Invalid Password;New York, USA;fc415a9
2024-06-13T20:33:06;94.195.153.25;120.219.197.71;69;161;UDP;DDoS;root;Falhou;Access Denied;Paris, França;26d0135f
2024-06-16T06:21:33;123.49.115.39;250.96.102.151;67;53;UDP;DDoS;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;25821ab4
2024-08-11T12:56:26;108.191.171.134;74.2.37.141;8080;3306;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Berlin, Alemanha;1dec2085
2024-05-13T16:41:29;168.15.21.254;52.57.38.217;69;53;UDP;Exploração de Vulnerabilidade;guest;Sucesso;;São Paulo, Brasil;12d21226
2024-08-13T04:49:06;11.96.143.223;233.47.108.71;22;3306;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;4522165
2024-10-10T22:32:46;153.200.108.78;235.49.41.10;22;22;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Paris, França;25fce04
2024-04-05T13:32:27;73.186.229.55;169.125.254.179;;;ICMP;Port Scanning;root;Sucesso;;Berlin, Alemanha;1ade7cf
2024-10-20T22:38:24;201.210.48.6;23.195.204.119;;;ICMP;Port Scanning;admin;Falhou;Rate Limit Exceeded;Paris, França;acc170b
2024-09-19T17:28:40;171.230.183.2;146.173.140.121;;;ICMP;Port Scanning;root;Sucesso;;Berlin, Alemanha;1b971723
2024-03-30T01:15:58;232.213.239.190;144.110.35.16;443;22;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;New York, USA;5ccdc8
2024-10-08T03:21:28;103.79.37.155;70.82.117.24;22;443;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;São Paulo, Brasil;16e813ef
2024-10-30T06:26:13;167.118.169.43;153.28.58.134;;;ICMP;Port Scanning;root;Sucesso;;New York, USA;13e9479
2024-03-11T21:30:52;247.80.77.183;250.143.131.195;22;443;TCP;Brute Force;guest;Sucesso;;São Paulo, Brasil;20f61490
2024-10-09T23:40:10;133.60.208.245;66.5.11.236;161;67;UDP;Exploração de Vulnerabilidade;root;Sucesso;;New York, USA;1406adb
2024-03-07T22:58:24;140.15.227.114;107.62.214.36;3306;80;TCP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;1bc91ff3
2024-02-12T18:59:06;162.69.253.245;94.39.58.129;3306;3306;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;Tokyo, Japão;9d11f5e
2024-06-04T18:19:32;134.124.52.130;221.84.49.242;;;ICMP;DDoS;guest;Falhou;Rate Limit Exceeded;Tokyo, Japão;1432b24
2024-10-26T03:51:55;61.122.43.59;142.249.218.7;;;ICMP;DDoS;root;Sucesso;;Tokyo, Japão;1bd11b2c
2024-10-25T06:30:08;226.184.12.76;43.115.85.79;;;ICMP;Port Scanning;root;Sucesso;;Tokyo, Japão;1ca8157b
2024-04-20T23:04:58;250.132.186.68;155.198.109.247;69;68;UDP;DDoS;guest;Sucesso;;Paris, França;ead501
2024-04-10T17:28:49;190.75.194.151;4.41.55.202;69;67;UDP;DDoS;admin;Falhou;Access Denied;Paris, França;1f731dd7
2024-01-01T12:50:25;112.128.114.54;166.219.235.249;;;ICMP;Port Scanning;root;Sucesso;;Berlin, Alemanha;252f8c9
2024-06-08T10:03:14;207.59.98.154;173.26.226.146;161;67;UDP;DDoS;root;Sucesso;;Tokyo, Japão;128b794
2024-03-06T22:28:15;241.202.187.248;9.164.70.75;8080;3306;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;New York, USA;114212b2
2024-08-20T15:34:48;252.237.219.57;41.208.139.109;3306;22;TCP;Exploração de Vulnerabilidade;guest;Sucesso;;Paris, França;18b4837
2024-05-25T23:43:31;140.2.22.187;84.218.117.125;;;ICMP;Port Scanning;root;Falhou;403 Forbidden;New York, USA;1a26237f
2024-01-09T06:09:53;125.111.34.197;13.133.234.48;53;69;UDP;DDoS;admin;Falhou;403 Forbidden;New York, USA;fa2d01
2024-01-15T05:35:53;16.180.91.68;69.53.189.57;80;8080;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;1316204f
2024-08-29T06:47:06;169.251.135.120;246.163.57.20;;;ICMP;Port Scanning;root;Sucesso;;Paris, França;4861157
2024-02-04T21:43:29;132.194.127.117;193.47.93.48;67;53;UDP;DDoS;root;Falhou;403 Forbidden;Berlin, Alemanha;1db71f64
2024-01-28T07:36:02;120.41.122.104;131.9.48.112;3306;80;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;1a60c53
2024-04-18T03:25:51;141.66.194.130;246.219.111.226;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;São Paulo, Brasil;15cc23e3
